index,Exp,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,DLIndex_Mean,Fairness
6852,0.8,767-178,7,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,23,30,24,16,0,0,0,0,6,8,2,15,0,0,0,0,13,20,12,9,0,0,0,0,31,4,32,19,0,0,0,0,1,29,7,22,0,0,0,0,3,17,5,26,0,0,0,0,27,21,18,11,0,0,0,0,14,25,28,10,32,0,Unicorn_Absent,-1,-1,177,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6853,0.8,767-178,7,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,12,32,25,13,0,0,0,0,19,26,16,5,0,0,0,0,31,17,9,20,0,0,0,0,30,28,22,7,0,0,0,0,6,14,4,23,0,0,0,0,24,10,27,18,0,0,0,0,21,29,11,1,0,0,0,0,15,3,8,2,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-38,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6854,0.8,767-178,8,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32,13,15,24,0,0,0,0,29,3,21,9,0,0,0,0,10,7,28,22,0,0,0,0,16,18,30,31,0,0,0,0,25,26,19,23,0,0,0,0,2,14,4,11,0,0,0,0,17,8,12,5,0,0,0,0,1,20,27,6,32,0,Unicorn_Absent,-1,-1,209,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6855,0.8,767-178,8,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,26,2,19,6,0,0,0,0,32,13,27,21,0,0,0,0,28,1,5,10,0,0,0,0,4,30,29,7,0,0,0,0,17,16,22,20,0,0,0,0,15,11,25,12,0,0,0,0,14,3,24,31,0,0,0,0,9,8,23,18,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-6,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6856,0.8,767-178,9,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,22,25,4,30,0,0,0,0,24,13,21,1,0,0,0,0,8,28,6,23,0,0,0,0,32,2,17,20,0,0,0,0,16,10,27,9,0,0,0,0,5,19,18,26,0,0,0,0,29,7,11,3,0,0,0,0,12,15,31,14,32,0,Unicorn_Absent,-1,-1,241,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6857,0.8,767-178,9,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,27,5,10,26,0,0,0,0,4,17,2,11,0,0,0,0,9,16,21,7,0,0,0,0,1,15,18,25,0,0,0,0,13,8,32,22,0,0,0,0,29,28,19,20,0,0,0,0,31,3,6,14,0,0,0,0,12,23,24,30,0,0,0,0,32,0,Unicorn_Absent,-1,-1,26,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6862,0.8,767-178,12,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,13,18,17,0,0,0,0,15,26,29,9,0,0,0,0,24,4,32,2,0,0,0,0,14,28,8,7,0,0,0,0,21,27,20,30,0,0,0,0,11,25,10,6,0,0,0,0,1,16,12,22,0,0,0,0,23,19,3,31,32,0,Unicorn_Absent,-1,-1,337,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6863,0.8,767-178,12,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,31,8,11,0,0,0,0,9,19,21,24,0,0,0,0,29,27,10,12,0,0,0,0,3,32,7,28,0,0,0,0,1,25,18,22,0,0,0,0,23,14,26,2,0,0,0,0,13,5,20,4,0,0,0,0,15,16,30,17,0,0,0,0,32,0,Unicorn_Absent,-1,-1,122,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6870,0.8,767-178,16,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,22,25,27,16,0,0,0,0,10,2,29,9,0,0,0,0,26,20,30,11,0,0,0,0,3,23,8,18,0,0,0,0,17,19,7,15,0,0,0,0,28,6,4,5,0,0,0,0,24,12,13,32,0,0,0,0,31,14,1,21,32,0,Unicorn_Absent,-1,-1,465,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6871,0.8,767-178,16,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,10,6,1,3,0,0,0,0,11,5,28,26,0,0,0,0,22,25,12,8,0,0,0,0,14,9,16,20,0,0,0,0,24,2,4,21,0,0,0,0,7,13,23,29,0,0,0,0,27,15,30,17,0,0,0,0,19,32,18,31,0,0,0,0,32,0,Unicorn_Absent,-1,-1,250,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6878,0.8,767-178,20,767,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,6,18,32,0,0,0,0,17,27,4,24,0,0,0,0,8,14,10,13,0,0,0,0,28,23,22,30,0,0,0,0,20,7,21,16,0,0,0,0,25,19,5,29,0,0,0,0,2,11,12,26,0,0,0,0,15,1,31,9,32,0,Unicorn_Absent,-1,-1,593,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6879,0.8,767-178,20,178,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,13,28,4,2,0,0,0,0,29,19,12,5,0,0,0,0,8,24,30,3,0,0,0,0,26,32,17,7,0,0,0,0,15,21,14,31,0,0,0,0,20,16,6,25,0,0,0,0,1,27,22,18,0,0,0,0,9,10,23,11,0,0,0,0,32,0,Unicorn_Absent,-1,-1,378,1.0,32,1.0,64,0.0,1.0,0.897569444444,1.0
6880,0.8,968-289,1,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6881,0.8,968-289,1,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6892,0.8,968-289,7,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,6,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-64,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6893,0.8,968-289,7,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-64,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6900,0.8,968-289,11,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-32,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6901,0.8,968-289,11,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-32,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6906,0.8,968-289,14,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,3,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-128,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6907,0.8,968-289,14,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-128,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6910,0.8,968-289,16,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-64,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6911,0.8,968-289,16,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-64,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6912,0.8,968-289,17,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,6,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-32,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6913,0.8,968-289,17,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,-32,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6914,0.8,968-289,18,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6915,0.8,968-289,18,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6916,0.8,968-289,19,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6917,0.8,968-289,19,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6918,0.8,968-289,20,968,Absent,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,64,1.0,7,1.0,11,0.0,0.171875,0.171875,0.953125
6919,0.8,968-289,20,289,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,64,1.0,4,1.0,11,0.0,0.171875,0.171875,0.953125
6924,0.8,819-568,3,819,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,21,11,1,30,28,32,0,0,15,10,5,6,18,4,0,0,17,42,41,48,7,20,0,0,45,9,12,19,38,44,0,0,25,31,29,35,43,3,0,0,36,40,23,37,46,22,0,0,13,16,8,39,14,2,0,0,26,47,34,27,33,24,0,8,24,Unicorn_Absent,-1,-1,67,0.85,48,1.0,56,0.0,0.5,0.625,0.75
6925,0.8,819-568,3,568,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,30,32,11,24,0,0,0,0,25,4,15,14,0,0,0,0,10,23,29,16,0,0,0,0,12,22,19,31,0,0,0,0,13,6,3,20,0,0,0,0,5,21,26,28,0,0,0,0,17,9,1,27,0,0,0,0,18,7,8,2,8,24,Unicorn_Absent,-1,-1,67,0.85,32,1.0,56,0.0,0.5,0.625,0.75
6932,0.8,819-568,7,819,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,27,13,9,25,16,4,0,0,30,39,37,43,32,31,0,0,10,44,1,24,22,42,0,0,46,6,14,20,38,41,0,0,40,8,12,21,5,33,0,0,7,23,15,28,17,29,0,0,18,48,11,35,36,3,0,0,2,47,26,19,34,45,0,8,24,Unicorn_Absent,-1,-1,168,0.85,48,1.0,56,0.0,0.5,0.625,0.75
6933,0.8,819-568,7,568,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,25,10,20,32,0,0,0,0,28,11,2,9,0,0,0,0,15,19,17,21,0,0,0,0,27,23,22,5,0,0,0,0,3,1,26,18,0,0,0,0,8,7,14,16,0,0,0,0,30,12,24,6,0,0,0,0,29,13,31,4,8,24,Unicorn_Absent,-1,-1,168,0.85,32,1.0,56,0.0,0.5,0.625,0.75
6934,0.8,819-568,8,819,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,12,8,24,42,16,40,0,0,23,43,38,37,44,36,0,0,4,26,19,28,30,21,0,0,39,48,1,2,11,14,0,0,32,31,45,27,18,10,0,0,13,15,29,33,9,46,0,0,7,22,3,41,35,17,0,0,47,5,25,6,20,34,0,30,2,Unicorn_Absent,-1,-1,198,0.9875,48,1.0,49,0.90625,0.734375,0.625,0.296875
6935,0.8,819-568,8,568,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,2,Unicorn_Absent,-1,-1,198,0.9875,3,0.09375,49,0.90625,0.734375,0.625,0.296875
6936,0.8,819-568,9,819,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,24,28,33,23,15,11,0,0,5,21,7,20,39,1,0,0,36,43,6,19,4,47,0,0,41,3,8,2,14,34,0,0,25,10,46,42,40,17,0,0,31,45,12,16,38,37,0,0,27,30,29,9,18,26,0,0,48,32,35,13,22,44,0,30,2,Unicorn_Absent,-1,-1,228,0.9875,48,1.0,49,0.0,0.734375,0.625,0.296875
6937,0.8,819-568,9,568,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,2,Unicorn_Absent,-1,-1,228,0.9875,3,1.0,49,0.0,0.734375,0.625,0.296875
6938,0.8,819-568,10,819,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,29,17,32,42,24,35,0,0,4,28,43,47,40,9,0,0,11,34,38,25,10,23,0,0,14,48,33,21,41,18,0,0,19,1,5,8,31,27,0,0,15,37,7,46,45,26,0,0,16,3,12,13,20,39,0,0,36,6,2,30,44,22,0,30,2,Unicorn_Absent,-1,-1,258,0.9875,48,1.0,49,0.0,0.734375,0.625,0.296875
6939,0.8,819-568,10,568,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,2,Unicorn_Absent,-1,-1,258,0.9875,3,1.0,49,0.0,0.734375,0.625,0.296875
